"type","name","res_id","src","value "
"view","account.receivable.remittance",0,"Cancelar",
"view","account.receivable.remittance",0,"Notes",
"view","account.receivable.remittance",0,"Remeses",
"view","account.receivable.remittance",0,"Import Total",
"view","account.invoice",0,"Other Info","Més Informació"
"view","account.invoice",0,"Efectes",
"view","res.partner.bank",0,"Bank Details","Detalls del Banc"
"view","account.receivable.norma58",0,"Dades norma 58",
"view","account.receivable.norma58",0,"Presentador",
"view","account.receivable.norma58",0,"Ordenant",
"view","account.receivable.norma58",0,"Receptor",
"view","account.receivable.norma58",0,"Compte",
"view","account.receivable.norma58",0,"Compte amb format xxxx.xxxx.xx.xxxxxxxxxx",
"view","account.receivable.norma58",0,"Dades Identificaties",
"view","account.receivable.norma58",0,"Dades Norma 58",
"view","account.receivable.channel",0,"Banc",
"view","account.receivable.channel",0,"Banks",
"view","pricelist.rec.line",0,"Detall de tarifa",
"view","pricelist.piece",0,"Tipus de Peces",
"view","pricelist.piece",0,"Tipus de Peces",
"view","res.partner",0,"Extra Info","Informació Extra"
"view","res.partner",0,"Proveïdor",
"view","res.partner",0,"Client",
"view","res.partner",0,"Informacio de pagament","Informació de pagament"
"view","res.partner",0,"Periode NO pagament",
"view","res.partner",0,"Dies de pagament",
"view","res.messages",0,"Avisos",
"view","res.messages",0,"Notes",
"view","res.messages",0,"Avisos",
"view","res.partner",0,"Bank account",
"view","res.partner",0,"Bank account owner",
"view","res.partner",0,"Bank Details",
"view","res.partner.customer",0,"Codis de client",
"view","res.partner.customer",0,"Dades de Facturació",
"view","res.partner.supplier",0,"Codis de client",
"view","res.company",0,"Numeradors",
"view","res.partner",0,"Client",
"view","res.partner",0,"Risc del Client",
"view","res.partner",0,"Risc Calculat",
"view","account.financing",0,"Despeses de Finançament",
"view","account.financing",0,"Despeses de Finançament",
"view","product.product",0,"Information","Informació"
"view","product.product",0,"Representants",
"view","sale.order",0,"Codi",
"view","pricelist.kilo",0,"Tarifes per Tractament",
"view","pricelist.kilo",0,"Detall de pesos",
"view","pricelist.kilo",0,"Tarifes per kilo",
"view","pricelist.kilo.line",0,"Detall de tarifa",
"view","pricelist.kilo.line",0,"Detall de tarifa",
"view","pricelist.rec",0,"Tarifes per Recubriments",
"view","pricelist.rec",0,"Tarifes per kilo",
"view","pricelist.rec.line",0,"Detall de tarifa",
"view","pricelist.partner",0,"Tarifes per Client",
"view","account.invoice",0,"Referencia",
"view","account.invoice",0,"Número de Registre",
"view","purchase.order",0,"Cancel Purchase Order",
"view","agent.agent",0,"Representants",
"view","agent.agent",0,"Representants",
"view","agent.product",0,"Representant i Tractament",
"view","agent.product",0,"Representants per Tractament",
"view","payment.type",0,"Payment type","Tipus de Pagament"
"view","payment.mode",0,"Payment mode","Mode de Pagament"
"view","payment.mode",0,"Payment mode","Mode de Pagament"
"view","payment.order",0,"Payment order",
"view","payment.order",0,"Add payment lines",
"view","payment.order",0,"Cancel",
"view","payment.order",0,"Open",
"view","payment.order",0,"Make Payment",
"view","payment.order",0,"Set to draft",
"view","payment.line",0,"Payment Line",
"view","account.bank.statement",0,"Import payment lines",
"view","account.subscription.line",0,"Subscription lines","Línies de Subscripció"
"view","res.partner.customer",0,"Clients",
"view","product.product",0,"Tractaments",
"view","product.uom",0,"Unitats de Mesura",
"view","sale.order",0,"Full de Ruta de Tractament",
"view","sale.order",0,"Duresa",
"view","sale.order",0,"Profunditat",
"view","sale.order",0,"Observacions del Full de Ruta",
"view","sale.order",0,"Observacions de l'Albarà",
"view","sale.order",0,"Observacions de Qualitat",
"view","sale.order",0,"Línies",
"view","sale.order",0,"Qty","Quantitat "
"view","sale.order",0,"UoM","Unitat de mesura"
"view","sale.order",0,"Línia de Tractament",
"view","sale.order",0,"Unitats",
"view","sale.order",0,"Càlcul",
"view","sale.order",0,"Quantitat",
"view","sale.order",0,"Compute","Calcula"
"view","sale.order",0,"Full de Ruta de Recobriment",
"view","sale.order",0,"Duresa",
"view","sale.order",0,"Profunditat",
"view","sale.order",0,"Observacions del Full de Ruta",
"view","sale.order",0,"Observacions de l'Albarà",
"view","sale.order",0,"Observacions de Qualitat",
"view","sale.order",0,"Línies",
"view","sale.order",0,"Qty","Quantitat "
"view","sale.order",0,"UoM","Unitat de mesura"
"view","sale.order",0,"Línia de Recubriment",
"view","sale.order",0,"Unitats",
"view","sale.order",0,"Càlcul",
"view","sale.order",0,"Quantitat",
"view","sale.order",0,"Compute","Calcula"
"view","sale.order",0,"Qualitat",
"view","sale.order",0,"Data",
"view","sale.order",0,"Paràmetres sol·licitats",
"view","sale.order",0,"Duresa",
"view","sale.order",0,"Profunditat",
"view","sale.order",0,"Paràmetres obtinguts",
"view","sale.order",0,"Duresa",
"view","sale.order",0,"Profunditat",
"view","sale.order",0,"Observacions del Full de Ruta",
"view","sale.order",0,"Observacions de l'Albarà",
"view","sale.order",0,"Observacions de l'Qualitat",
"view","sale.order",0,"Generar Albarà",
"view","pricelist.partner",0,"Tarifes Especials",
"view","sale.order",0,"Ordres de Venda",
"view","sale.order",0,"Data",
"view","sale.order",0,"Full de Ruta",
"view","sale.order",0,"Data",
"view","sale.order",0,"Observacions del Full de Ruta",
"view","sale.order",0,"Observacions de l'Albarà",
"view","sale.order",0,"Confirm Order","Confirmar Ordre"
"view","sale.order",0,"Activar Full de Ruta",
"view","sale.order",0,"Cancel·lar",
"view","sale.order",0,"Cancel·lar",
"view","sale.order",0,"Línies",
"view","sale.order",0,"Línies",
"view","sale.order",0,"Qty","Quantitat "
"view","sale.order",0,"UoM","Unitat de mesura"
"view","sale.order",0,"Línia",
"view","sale.order",0,"Tractament",
"view","sale.order",0,"Recobriment",
"view","sale.order",0,"Quantitat",
"view","sale.order",0,"Unitats",
"view","sale.order",0,"Càlcul",
"view","sale.order",0,"Quantitat",
"view","sale.order",0,"Compute","Calcula"
"view","sale.order",0,"Comissions",
"view","sale.order",0,"Observacions",
"view","sale.order",0,"Tècnic",
"view","sale.order",0,"Parametres sol.licitats",
"view","sale.order",0,"Duresa",
"view","sale.order",0,"Profunditat",
"view","sale.order",0,"Parametres obtinguts",
"view","sale.order",0,"Duresa",
"view","sale.order",0,"Profunditat",
"view","sale.order",0,"Observacions de Qualitat",
"view","sale.order",0,"Client",
"view","sale.order",0,"History","Històric"
"view","sale.order",0,"Facturat",
"view","sale.order",0,"Generated Invoices",
"view","account.bank.statement",0,"Statement","Assentament"
"view","account.bank.statement",0,"Select entries",
"view","account.bank.statement",0,"Entry encoding",
"view","account.bank.statement",0,"Entry Lines","Entrada de Línies"
"view","account.bank.statement",0,"Statement lines",
"view","account.bank.statement",0,"Statement lines",
"view","account.bank.statement",0,"Compute","Calcula"
"view","account.bank.statement",0,"Confirm","Confirmar"
"view","account.bank.statement",0,"Cancel","Cancel·lar"
"view","res.partner",0,"Alta de Clients de Comptat",
"view","res.partner",0,"Adreces",
"wizard_field","carreras.search_order_nums,init,num_end",0,"-",
"wizard_field","carreras.search_order_nums,init,num_start",0,"Interval",
"wizard_field","carreras.search_order_nums,init,nums",0,"-",
"wizard_field","carreras.search_order_nums,init,company_id",0,"Empresa",
"wizard_field","carreras.search_order_nums,init,text_start",0,"Interval",
"wizard_field","carreras.search_order_nums,init,text_end",0,"-",
"wizard_view","carreras.search_order_nums,init",0,"Cerca de números de Fulls de Ruta",
"wizard_button","carreras.search_order_nums,init,end",0,"Cancelar",
"wizard_button","carreras.search_order_nums,init,search",0,"Cerca",
"wizard_field","carreras.search_order_nums,search,num_end",0,"-",
"wizard_field","carreras.search_order_nums,search,num_start",0,"Interval",
"wizard_field","carreras.search_order_nums,search,nums",0,"-",
"wizard_field","carreras.search_order_nums,search,company_id",0,"Empresa",
"wizard_field","carreras.search_order_nums,search,text_start",0,"Interval",
"wizard_field","carreras.search_order_nums,search,text_end",0,"-",
"wizard_view","carreras.search_order_nums,search",0,"Cerca de números de Fulls de Ruta",
"wizard_view","carreras.search_order_nums,search",0,"Números Trobats",
"wizard_button","carreras.search_order_nums,search,end",0,"Tancar",
"wizard_field","carreras.make_refunds,init,date_min",0,"De la Data Albarà",
"wizard_field","carreras.make_refunds,init,grouped",0,"Agrupar els Albarans",
"wizard_field","carreras.make_refunds,init,amount_orders",0,"Import dels Albarans",
"wizard_field","carreras.make_refunds,init,num_orders",0,"Numero d'Albarans",
"wizard_field","carreras.make_refunds,init,delivery_min",0,"De l'Albarà",
"wizard_field","carreras.make_refunds,init,company_id",0,"Empresa",
"wizard_field","carreras.make_refunds,init,batch",0,"Procés en Batch",
"wizard_field","carreras.make_refunds,init,date_invoice",0,"Data de facturació",
"wizard_field","carreras.make_refunds,init,customer_id_1",0,"De Codi de Client",
"wizard_field","carreras.make_refunds,init,customer_id_2",0,"A Codi de Client",
"wizard_field","carreras.make_refunds,init,delivery_max",0,"A l'Albarà",
"wizard_field","carreras.make_refunds,init,partner_id",0,"Client",
"wizard_field","carreras.make_refunds,init,date_max",0,"A la Data Albarà",
"wizard_view","carreras.make_refunds,init",0,"Generació d'Abonaments",
"wizard_view","carreras.make_refunds,init",0,"Limits de Selecció",
"wizard_button","carreras.make_refunds,init,end",0,"Cancelar",
"wizard_button","carreras.make_refunds,init,total",0,"Seleccionar Albarans",
"wizard_field","carreras.make_refunds,total,date_min",0,"De la Data Albarà",
"wizard_field","carreras.make_refunds,total,grouped",0,"Agrupar els Albarans",
"wizard_field","carreras.make_refunds,total,amount_orders",0,"Import dels Albarans",
"wizard_field","carreras.make_refunds,total,num_orders",0,"Numero d'Albarans",
"wizard_field","carreras.make_refunds,total,delivery_min",0,"De l'Albarà",
"wizard_field","carreras.make_refunds,total,company_id",0,"Empresa",
"wizard_field","carreras.make_refunds,total,batch",0,"Procés en Batch",
"wizard_field","carreras.make_refunds,total,date_invoice",0,"Data de facturació",
"wizard_field","carreras.make_refunds,total,customer_id_1",0,"De Codi de Client",
"wizard_field","carreras.make_refunds,total,customer_id_2",0,"A Codi de Client",
"wizard_field","carreras.make_refunds,total,delivery_max",0,"A l'Albarà",
"wizard_field","carreras.make_refunds,total,partner_id",0,"Client",
"wizard_field","carreras.make_refunds,total,date_max",0,"A la Data Albarà",
"wizard_view","carreras.make_refunds,total",0,"Generació d'Abonaments",
"wizard_view","carreras.make_refunds,total",0,"Albarans Seleccionats",
"wizard_view","carreras.make_refunds,total",0,"Procediment",
"wizard_button","carreras.make_refunds,total,end",0,"Cancelar",
"wizard_button","carreras.make_refunds,total,invoice",0,"Generar",
"wizard_field","carreras.make_refunds,ask_print,date_min",0,"De la Data Albarà",
"wizard_field","carreras.make_refunds,ask_print,grouped",0,"Agrupar els Albarans",
"wizard_field","carreras.make_refunds,ask_print,amount_orders",0,"Import dels Albarans",
"wizard_field","carreras.make_refunds,ask_print,num_orders",0,"Numero d'Albarans",
"wizard_field","carreras.make_refunds,ask_print,delivery_min",0,"De l'Albarà",
"wizard_field","carreras.make_refunds,ask_print,company_id",0,"Empresa",
"wizard_field","carreras.make_refunds,ask_print,batch",0,"Procés en Batch",
"wizard_field","carreras.make_refunds,ask_print,date_invoice",0,"Data de facturació",
"wizard_field","carreras.make_refunds,ask_print,customer_id_1",0,"De Codi de Client",
"wizard_field","carreras.make_refunds,ask_print,customer_id_2",0,"A Codi de Client",
"wizard_field","carreras.make_refunds,ask_print,delivery_max",0,"A l'Albarà",
"wizard_field","carreras.make_refunds,ask_print,partner_id",0,"Client",
"wizard_field","carreras.make_refunds,ask_print,date_max",0,"A la Data Albarà",
"wizard_view","carreras.make_refunds,ask_print",0,"Generació d'Abonaments",
"wizard_view","carreras.make_refunds,ask_print",0,"Imprimir els abonaments",
"wizard_button","carreras.make_refunds,ask_print,end",0,"Sortir",
"wizard_button","carreras.make_refunds,ask_print,print",0,"Imprimir",
